player_id,team_id,season_name,position,base_salary,guaranteed_compensation,mlspa_release,season_name_outlier,base_salary_outlier,guaranteed_compensation_outlier
9Yqdx3EqvJ,Z2vQ1xlqrA,2013,M,300000.0,312187.5,2013-08-01,False,False,False
9Yqdx3EqvJ,Z2vQ1xlqrA,2013,M,300000.0,312187.5,2013-09-15,False,False,False
9Yqdx3EqvJ,Z2vQ1xlqrA,2014,M,325000.0,337187.5,2014-04-01,False,False,False
9Yqdx3EqvJ,Z2vQ1xlqrA,2014,M,325000.0,337187.5,2014-09-15,False,False,False
9Yqdx3EqvJ,Z2vQ1xlqrA,2015,M,350000.0,362187.5,2015-07-15,False,False,False
9Yqdx3EqvJ,Z2vQ1xlqrA,2015,M,350000.0,362187.5,2015-09-15,False,False,False
9Yqdx3EqvJ,Z2vQ1xlqrA,2016,M,400000.0,412187.5,2016-05-15,False,False,False
9Yqdx3EqvJ,Z2vQ1xlqrA,2016,M,400000.0,412187.5,2016-09-15,False,False,False
9Yqdx3EqvJ,Z2vQ1xlqrA,2017,M,600000.0,600000.0,2017-04-15,False,False,False
9Yqdx3EqvJ,Z2vQ1xlqrA,2017,M,600000.0,600000.0,2017-09-15,False,False,False
9Yqdx3EqvJ,eVq3ya6MWO,2018,M,625000.0,625000.0,2018-05-01,False,False,False
9Yqdx3EqvJ,eVq3ya6MWO,2018,M,625000.0,625000.0,2018-09-15,False,False,False
9Yqdx3EqvJ,Z2vQ1xlqrA,2019,M,413400.0,463400.0,2019-06-01,False,False,False
9Yqdx3EqvJ,Z2vQ1xlqrA,2019,M,413400.0,463400.0,2019-09-13,False,False,False
9YqdxKjqvJ,9z5k7Yg5A3,2017,D,65004.0,65004.0,2017-04-15,False,False,False
9YqdxKjqvJ,9z5k7Yg5A3,2017,D,65004.0,65004.0,2017-09-15,False,False,False
9Yqdxx8qvJ,kRQand1MKZ,2017,M,200004.0,210337.4,2017-04-15,False,False,False
9Yqdxx8qvJ,kRQand1MKZ,2017,M,200004.0,210337.4,2017-09-15,False,False,False
9Yqdxx8qvJ,kRQand1MKZ,2018,M,300000.0,317083.34,2018-05-01,False,False,False
9Yqdxx8qvJ,kRQand1MKZ,2018,M,300000.0,317083.34,2018-09-15,False,False,False
9YqdY1n9Qv,mvzqoLZQap,2019,F,95000.0,149750.0,2019-06-01,False,False,False
9YqdY1n9Qv,mvzqoLZQap,2019,F,95000.04,149750.05,2019-09-13,False,False,False
9YqdY1n9Qv,KAqBN0Vqbg,2020,F,110000.0,144750.0,2020-12-01,False,False,False
9YqdY2mRQv,APk5LGOMOW,2018,M,54500.04,59441.04,2018-09-15,False,False,False
9YqdY2mRQv,APk5LGOMOW,2019,M,80000.0,86390.0,2019-06-01,False,False,False
9YqdY2mRQv,APk5LGOMOW,2019,M,80000.04,86390.04,2019-09-13,False,False,False
9YqdY2mRQv,APk5LGOMOW,2020,M,95000.0,104238.0,2020-12-01,False,False,False
9YqdY2mRQv,APk5LGOMOW,2021,M,105000.0,114238.0,2021-04-15,False,False,False
9YqdY2mRQv,APk5LGOMOW,2021,M,105000.0,114238.0,2021-09-30,False,False,False
9YqdY2mRQv,APk5LGOMOW,2022,M,125000.0,134238.0,2022-04-15,False,False,False
9YqdY2mRQv,,2022,M,125000.0,134238.0,2022-09-02,False,False,False
9YqdY2mRQv,APk5LGOMOW,2023,M,250000.0,276667.0,2023-04-30,False,False,False
9YqdY2mRQv,APk5LGOMOW,2023,M,250000.0,276667.0,2023-09-15,False,False,False
9YqdY2mRQv,APk5LGOMOW,2024,M,275000.0,302500.0,2024-04-25,False,False,False
9z5k31KP5A,wvq9B9wQWn,2023,F,67360.0,72360.0,2023-04-30,False,False,False
9z5k31KP5A,wvq9B9wQWn,2023,F,67360.0,72360.0,2023-09-15,False,False,False
9z5k31KP5A,wvq9B9wQWn,2024,F,89716.0,94716.0,2024-04-25,False,False,False
9z5k31KP5A,wvq9B9wQWn,2024,F,89716.0,94716.0,2024-09-13,False,False,False
9z5k36ra5A,kRQand1MKZ,2024,F,71401.0,74392.0,2024-09-13,False,False,False
9z5k3dYa5A,9z5k7Yg5A3,2022,M,84000.0,100280.0,2022-09-02,False,False,False
9z5k3dYa5A,9z5k7Yg5A3,2023,D,95000.0,113500.0,2023-04-30,False,False,False
9z5k3dYa5A,9z5k7Yg5A3,2023,M,95000.0,113500.0,2023-09-15,False,False,False
9z5k3dYa5A,9z5k7Yg5A3,2024,M,110000.0,130300.0,2024-04-25,False,False,False
9z5k4OJqA3,19vQ2095K6,2013,D,145000.0,194000.0,2013-05-01,False,False,False
9z5k4OJqA3,19vQ2095K6,2013,D,145000.0,194000.0,2013-08-01,False,False,False
9z5k4OJqA3,19vQ2095K6,2013,D,145000.0,194000.0,2013-09-15,False,False,False
9z5k4OJqA3,19vQ2095K6,2014,D,125000.0,143333.33,2014-04-01,False,False,False
9z5k4OJqA3,19vQ2095K6,2014,D,125000.0,143333.33,2014-09-15,False,False,False
9z5k4OJqA3,19vQ2095K6,2015,D,140000.0,158333.33,2015-07-15,False,False,False
9z5k4OJqA3,19vQ2095K6,2015,D,140000.0,158333.33,2015-09-15,False,False,False
9z5k4OJqA3,jYQJ8EW5GR,2016,D,130000.0,130000.0,2016-05-15,False,False,False
9z5k4OJqA3,jYQJ8EW5GR,2016,D,130000.0,130000.0,2016-09-15,False,False,False
9z5k4OJqA3,jYQJ8EW5GR,2017,D,135000.0,135000.0,2017-04-15,False,False,False
9z5k4OJqA3,jYQJ8EW5GR,2017,D,135000.0,135000.0,2017-09-15,False,False,False
9z5k71be5A,kaDQ0wRqEv,2015,D,60000.0,60000.0,2015-09-15,False,False,False
9z5k71be5A,kaDQ0wRqEv,2016,D,63000.0,63000.0,2016-05-15,False,False,False
9z5k71be5A,kaDQ0wRqEv,2016,D,63000.0,63000.0,2016-09-15,False,False,False
9z5k71be5A,kaDQ0wRqEv,2017,D,66150.0,66150.0,2017-04-15,False,False,False
9z5k71be5A,kaDQ0wRqEv,2017,D,66150.0,66150.0,2017-09-15,False,False,False
9z5k71be5A,kaDQ0wRqEv,2018,D,74418.75,74418.75,2018-05-01,False,False,False
9z5k71be5A,kaDQ0wRqEv,2018,D,74418.75,74418.75,2018-09-15,False,False,False
9z5k71be5A,kaDQ0wRqEv,2019,D,102000.0,118950.0,2019-06-01,False,False,False
9z5k71be5A,kaDQ0wRqEv,2019,D,102000.0,118950.0,2019-09-13,False,False,False
9z5k71be5A,vzqoOgNqap,2020,D,155000.0,171950.0,2020-12-01,False,False,False
9z5k71be5A,vzqoOgNqap,2021,D,225000.0,225000.0,2021-04-15,False,False,False
9z5k71be5A,vzqoOgNqap,2021,D,225000.0,225000.0,2021-09-30,False,False,False
9z5k71be5A,vzqoOgNqap,2022,D,475000.0,475000.0,2022-04-15,False,False,False
9z5k71be5A,vzqoOgNqap,2022,D,475000.0,475000.0,2022-09-02,False,False,False
9z5k71be5A,19vQ2095K6,2023,D,625000.0,671667.0,2023-04-30,False,False,False
9z5k71be5A,19vQ2095K6,2023,D,625000.0,671667.0,2023-09-15,False,False,False
9z5k71be5A,19vQ2095K6,2024,D,675000.0,721667.0,2024-04-25,False,False,False
9z5k71be5A,19vQ2095K6,2024,D,675000.0,721667.0,2024-09-13,False,False,False
9z5k73zl5A,19vQ2095K6,2014,GK,36504.0,36504.0,2014-09-15,False,False,False
9z5k76Yd5A,a2lqR4JMr0,2024,D,400000.0,469875.0,2024-04-25,False,False,False
9z5k76Yd5A,a2lqR4JMr0,2024,D,400000.0,469875.0,2024-09-13,False,False,False
9z5k780l5A,mKAqBBmqbg,2018,M,399999.97,459999.97,2018-09-15,False,False,False
9z5k780l5A,mKAqBBmqbg,2019,M,406667.0,466667.0,2019-06-01,False,False,False
9z5k780l5A,mKAqBBmqbg,2019,M,406666.7,466666.7,2019-09-13,False,False,False
9z5k780l5A,mKAqBBmqbg,2020,M,460000.0,520000.0,2020-12-01,False,False,False
9z5k7bJl5A,jYQJ8EW5GR,2014,D,36500.0,44000.0,2014-04-01,False,False,False
9z5k7bJl5A,jYQJ8EW5GR,2014,D,36500.0,44000.0,2014-09-15,False,False,False
9z5k7bJl5A,jYQJ8EW5GR,2015,D,85000.0,92500.0,2015-07-15,False,False,False
9z5k7bJl5A,jYQJ8EW5GR,2015,D,85000.0,92500.0,2015-09-15,False,False,False
9z5k7bJl5A,jYQJ8EW5GR,2016,D,95000.0,102500.0,2016-05-15,False,False,False
9z5k7bJl5A,jYQJ8EW5GR,2016,D,95000.0,102500.0,2016-09-15,False,False,False
9z5k7bJl5A,jYQJ8EW5GR,2017,D,110000.0,117500.0,2017-04-15,False,False,False
9z5k7bJl5A,jYQJ8EW5GR,2017,D,110000.0,117500.0,2017-09-15,False,False,False
9z5k7bJl5A,a2lqRX2Mr0,2018,D,125000.0,147500.0,2018-05-01,False,False,False
9z5k7bJl5A,a2lqRX2Mr0,2018,D,125000.0,147500.0,2018-09-15,False,False,False
9z5k7kBJ5A,kRQabn8MKZ,2023,D,763636.0,768636.0,2023-04-30,False,False,False
9z5k7kBJ5A,kRQabn8MKZ,2023,D,763636.0,768636.0,2023-09-15,False,False,False
9z5k7kBJ5A,kRQabn8MKZ,2024,D,750000.0,755000.0,2024-04-25,False,False,False
9z5k7kBJ5A,kRQabn8MKZ,2024,D,750000.0,755000.0,2024-09-13,False,False,False
9z5k7OJJ5A,kRQabn8MKZ,2021,F,1500000.0,1965000.0,2021-09-30,False,False,False
9z5k7rej5A,KAqBN0Vqbg,2017,F,100008.0,120008.0,2017-04-15,False,False,False
9z5k7rej5A,KAqBN0Vqbg,2017,F,100008.0,120008.0,2017-09-15,False,False,False
9z5k7rej5A,KAqBN0Vqbg,2018,F,125004.0,145004.0,2018-05-01,False,False,False
9z5k7rej5A,KAqBN0Vqbg,2018,F,125004.0,145004.0,2018-09-15,False,False,False
9z5k7rej5A,KAqBN0Vqbg,2019,F,150000.0,166000.0,2019-06-01,False,False,False
9z5k7rej5A,KAqBN0Vqbg,2019,F,150000.0,166000.0,2019-09-13,False,False,False
9z5k7rej5A,NWMWlBK5lz,2020,F,200004.0,216004.0,2020-12-01,False,False,False
9z5k7rej5A,NWMWlBK5lz,2021,F,250000.0,279167.0,2021-04-15,False,False,False
9z5k7rej5A,NWMWlBK5lz,2021,F,250000.0,279167.0,2021-09-30,False,False,False
9z5k7rej5A,NWMWlBK5lz,2022,F,275000.0,304167.0,2022-04-15,False,False,False
9z5k7rej5A,NWMWlBK5lz,2022,F,275000.0,517500.0,2022-09-02,False,False,False
9z5k7rej5A,NWMWlBK5lz,2023,F,900000.0,1041000.0,2023-04-30,False,False,False
9z5k7rej5A,NWMWlBK5lz,2023,F,900000.0,1041000.0,2023-09-15,False,False,False
9z5k7rnY5A,YgOMngl5wN,2016,M,51500.0,51750.0,2016-05-15,False,False,False
9z5k7rnY5A,YgOMngl5wN,2016,M,51500.0,51750.0,2016-09-15,False,False,False
9z5k7rnY5A,YgOMngl5wN,2017,M,53000.0,53250.0,2017-04-15,False,False,False
9z5k7rnY5A,YgOMngl5wN,2017,M,53000.0,53250.0,2017-09-15,False,False,False
9z5k7VrY5A,a2lqR4JMr0,2021,D,420000.0,468175.0,2021-09-30,False,False,False
9z5k7X9J5A,WBLMvYAQxe,2020,M,63547.0,63547.0,2020-12-01,False,False,False
9z5k7X9J5A,WBLMvYAQxe,2021,M,67360.0,67360.0,2021-04-15,False,False,False
9z5k7X9J5A,WBLMvYAQxe,2021,M,67360.0,67360.0,2021-09-30,False,False,False
9z5k7X9J5A,WBLMvYAQxe,2022,M,84000.0,84000.0,2022-04-15,False,False,False
9z5k7X9J5A,WBLMvYAQxe,2022,M,84000.0,84000.0,2022-09-02,False,False,False
9z5k7XrJ5A,X0Oq66zq6D,2017,M,65004.0,65004.0,2017-04-15,False,False,False
9z5k7XrJ5A,X0Oq66zq6D,2017,M,65004.0,65004.0,2017-09-15,False,False,False
9z5k7XrJ5A,X0Oq66zq6D,2018,M,68254.2,68254.2,2018-05-01,False,False,False
9z5k7XrJ5A,X0Oq66zq6D,2018,M,68254.2,68254.2,2018-09-15,False,False,False
9z5k7zAl5A,lgpMOvnQzy,2021,D,81375.0,84375.0,2021-09-30,False,False,False
9z5k7zAl5A,lgpMOvnQzy,2022,D,85444.0,88444.0,2022-04-15,False,False,False
9z5k7zAl5A,lgpMOvnQzy,2022,D,85444.0,88444.0,2022-09-02,False,False,False
9z5ka8adQA,lgpMOvnQzy,2021,M,1920000.0,2025000.0,2021-09-30,False,False,False
9z5ka8adQA,lgpMOvnQzy,2022,M,2160000.0,2265000.0,2022-04-15,False,False,False
9z5ka8adQA,lgpMOvnQzy,2022,M,2160000.0,2265000.0,2022-09-02,False,False,False
9z5ka8adQA,lgpMOvnQzy,2023,M,2400000.0,2505000.0,2023-04-30,False,True,False
9z5ka8adQA,lgpMOvnQzy,2023,M,2400000.0,2505000.0,2023-09-15,False,True,False
9z5ka8adQA,lgpMOvnQzy,2024,M,2880000.0,2985000.0,2024-04-25,False,True,True
9z5ka8adQA,lgpMOvnQzy,2024,M,2880000.0,2985000.0,2024-09-13,False,True,True
9z5ka8kbQA,KAqBN0Vqbg,2018,GK,67500.0,67500.0,2018-05-01,False,False,False
9z5ka8kbQA,KAqBN0Vqbg,2018,GK,67500.0,67500.0,2018-09-15,False,False,False
9z5kaAePQA,APk5LGOMOW,2013,M,35125.0,35125.0,2013-05-01,False,False,False
9z5kaAePQA,APk5LGOMOW,2013,M,35125.0,35125.0,2013-08-01,False,False,False
9z5kaAePQA,APk5LGOMOW,2013,M,35125.0,35125.0,2013-09-15,False,False,False
9z5kaAnKQA,19vQ2095K6,2018,M,474000.0,544000.0,2018-05-01,False,False,False
9z5kaAnKQA,19vQ2095K6,2018,M,474000.0,544000.0,2018-09-15,False,False,False
9z5kaAnKQA,19vQ2095K6,2019,M,513000.0,583000.0,2019-06-01,False,False,False
9z5kaAnKQA,19vQ2095K6,2019,M,513000.0,583000.0,2019-09-13,False,False,False
9z5kaAnKQA,YgOMngl5wN,2020,M,522000.0,592000.0,2020-12-01,False,False,False
9z5kabkaQA,9z5k7Yg5A3,2013,M,50820.0,50820.0,2013-05-01,False,False,False
9z5kabkaQA,4wM42l4qjB,2013,M,50820.0,50820.0,2013-08-01,False,False,False
9z5kabkaQA,4wM42l4qjB,2013,M,50820.0,50820.0,2013-09-15,False,False,False
9z5kabkaQA,4wM42l4qjB,2014,M,115000.0,115000.0,2014-04-01,False,False,False
9z5kabNlQA,9z5k7Yg5A3,2013,M,98670.0,136170.0,2013-05-01,False,False,False
9z5kabNlQA,9z5k7Yg5A3,2013,M,98670.0,136170.0,2013-08-01,False,False,False
9z5kabNlQA,9z5k7Yg5A3,2013,M,98670.0,136170.0,2013-09-15,False,False,False
9z5kabNlQA,EKXMeX3Q64,2015,M,120000.0,120000.0,2015-07-15,False,False,False
9z5kabNlQA,EKXMeX3Q64,2015,M,120000.0,120000.0,2015-09-15,False,False,False
9z5kabNlQA,jYQJ19EqGR,2016,M,80000.0,80000.0,2016-05-15,False,False,False
9z5kabNlQA,jYQJ19EqGR,2016,M,80000.0,80000.0,2016-09-15,False,False,False
9z5kADPQA3,a2lqRX2Mr0,2013,D,200000.0,200000.0,2013-05-01,False,False,False
9z5kaDXPQA,mKAqBBmqbg,2018,D,180000.0,192500.0,2018-05-01,False,False,False
9z5kaeZKQA,jYQJ19EqGR,2015,D,60000.0,68166.67,2015-07-15,False,False,False
9z5kaeZKQA,jYQJ19EqGR,2015,D,60000.0,68166.67,2015-09-15,False,False,False
9z5kagOjQA,Vj58weDM8n,2015,D,60000.0,60000.0,2015-07-15,False,False,False
9z5kagOjQA,Vj58weDM8n,2015,D,60000.0,60000.0,2015-09-15,False,False,False
9z5kagOjQA,Vj58weDM8n,2016,D,63000.0,63000.0,2016-05-15,False,False,False
9z5kagOjQA,Vj58weDM8n,2016,D,63000.0,63000.0,2016-09-15,False,False,False
9z5kagOjQA,Vj58weDM8n,2017,D,100000.08,101666.75,2017-04-15,False,False,False
9z5kagOjQA,Vj58weDM8n,2017,D,100000.08,101666.75,2017-09-15,False,False,False
9z5kagOjQA,jYQJ8EW5GR,2018,D,90000.0,90000.0,2018-05-01,False,False,False
9z5kagOjQA,jYQJ8EW5GR,2018,D,90000.0,90000.0,2018-09-15,False,False,False
9z5kagOjQA,9z5k7Yg5A3,2019,D,70250.04,70250.04,2019-09-13,False,False,False
9z5kakyJQA,Z2vQ1xlqrA,2017,D,53000.0,53000.0,2017-04-15,False,False,False
9z5kakyJQA,Z2vQ1xlqrA,2017,D,53000.0,53000.0,2017-09-15,False,False,False
9z5kakyJQA,YgOMngl5wN,2021,D,150000.0,157881.0,2021-04-15,False,False,False
9z5kakyJQA,YgOMngl5wN,2021,F,150000.0,157881.0,2021-09-30,False,False,False
9z5kakyJQA,YgOMngl5wN,2022,F,157500.0,165381.0,2022-04-15,False,False,False
9z5kamgdQA,Z2vQ1xlqrA,2013,M,35125.0,35125.0,2013-09-15,False,False,False
9z5kamgdQA,Z2vQ1xlqrA,2014,M,48504.0,48504.0,2014-04-01,False,False,False
9z5kamgdQA,Z2vQ1xlqrA,2014,M,48504.0,48504.0,2014-09-15,False,False,False
9z5kamgdQA,Z2vQ1xlqrA,2015,M,60000.0,60000.0,2015-07-15,False,False,False
9z5kamgdQA,Z2vQ1xlqrA,2015,M,60000.0,60000.0,2015-09-15,False,False,False
9z5kamgdQA,Z2vQ1xlqrA,2016,M,63000.0,63000.0,2016-05-15,False,False,False
9z5kamgdQA,Z2vQ1xlqrA,2016,D,63000.0,63000.0,2016-09-15,False,False,False
9z5kamgdQA,Z2vQ1xlqrA,2017,D,130008.0,130008.0,2017-04-15,False,False,False
9z5kamgdQA,Z2vQ1xlqrA,2017,D,130008.0,130008.0,2017-09-15,False,False,False
9z5kamgdQA,Z2vQ1xlqrA,2018,D,140004.0,140004.0,2018-05-01,False,False,False
9z5kamgdQA,Z2vQ1xlqrA,2018,D,140004.0,140004.0,2018-09-15,False,False,False
9z5kamgdQA,Z2vQ1xlqrA,2019,M,155004.0,155004.0,2019-06-01,False,False,False
9z5kamgdQA,Z2vQ1xlqrA,2019,D,155004.0,155004.0,2019-09-13,False,False,False
9z5kamgdQA,jYQJ19EqGR,2020,M,170504.0,170504.0,2020-12-01,False,False,False
9z5kamgdQA,jYQJ19EqGR,2021,M,180000.0,190000.0,2021-04-15,False,False,False
9z5kamgdQA,jYQJ19EqGR,2021,M,180000.0,190000.0,2021-09-30,False,False,False
9z5kamgdQA,jYQJ19EqGR,2022,M,200000.0,210000.0,2022-04-15,False,False,False
9z5kamgdQA,jYQJ19EqGR,2022,M,200000.0,210000.0,2022-09-02,False,False,False
9z5kamgdQA,mvzqoLZQap,2023,D,300000.0,331250.0,2023-04-30,False,False,False
9z5kamgdQA,mvzqoLZQap,2023,D,300000.0,331250.0,2023-09-15,False,False,False
9z5karAKQA,kRQabn8MKZ,2014,D,48500.0,48500.0,2014-04-01,False,False,False
9z5karAKQA,kRQabn8MKZ,2014,D,48500.0,48500.0,2014-09-15,False,False,False
9z5karAKQA,kRQabn8MKZ,2015,D,60000.0,60000.0,2015-07-15,False,False,False
9z5karAKQA,kRQabn8MKZ,2015,D,60000.0,60000.0,2015-09-15,False,False,False
9z5karAKQA,kRQabn8MKZ,2016,D,63000.0,63000.0,2016-05-15,False,False,False
9z5karAKQA,kRQabn8MKZ,2016,D,63000.0,63000.0,2016-09-15,False,False,False
9z5karAKQA,kRQabn8MKZ,2017,D,100008.0,109633.0,2017-04-15,False,False,False
9z5karAKQA,kRQabn8MKZ,2017,D,100008.0,109633.0,2017-09-15,False,False,False
9z5karAKQA,kRQabn8MKZ,2018,D,125004.0,134629.0,2018-05-01,False,False,False
9z5karAKQA,kRQabn8MKZ,2018,D,125004.0,134629.0,2018-09-15,False,False,False
9z5karAKQA,NWMWlBK5lz,2019,D,137504.0,147129.0,2019-06-01,False,False,False
9z5karAKQA,NWMWlBK5lz,2019,D,137504.4,147129.4,2019-09-13,False,False,False
9z5karAKQA,NWMWlBK5lz,2020,D,151255.0,160880.0,2020-12-01,False,False,False
9z5karAKQA,NWMWlBK5lz,2021,D,175000.0,184375.0,2021-04-15,False,False,False
9z5karAKQA,NWMWlBK5lz,2021,D,175000.0,184375.0,2021-09-30,False,False,False
9z5karAKQA,NWMWlBK5lz,2022,D,84000.0,84000.0,2022-04-15,False,False,False
9z5karAKQA,NWMWlBK5lz,2022,D,84000.0,84000.0,2022-09-02,False,False,False
9z5karAKQA,NWMWlBK5lz,2023,D,175000.0,175000.0,2023-04-30,False,False,False
9z5karAKQA,NWMWlBK5lz,2023,D,175000.0,188521.0,2023-09-15,False,False,False
9z5karAKQA,NWMWlBK5lz,2024,D,89716.0,103237.0,2024-04-25,False,False,False
9z5karAKQA,NWMWlBK5lz,2024,D,89716.0,103237.0,2024-09-13,False,False,False
9z5kaV3gQA,NWMWlBK5lz,2020,F,2000000.0,2312500.0,2020-12-01,False,False,False
9z5kaV3gQA,NWMWlBK5lz,2021,F,2500000.0,2812500.0,2021-04-15,False,True,True
9z5kawgbQA,4wM42l4qjB,2013,D,35125.0,35125.0,2013-05-01,False,False,False
9z5kaZePQA,4wM42l4qjB,2013,GK,46500.0,46500.0,2013-05-01,False,False,False
9z5kaZePQA,4wM42l4qjB,2013,GK,46500.0,46500.0,2013-08-01,False,False,False
9z5kaZePQA,4wM42l4qjB,2013,GK,46500.0,46500.0,2013-09-15,False,False,False
9z5kaZePQA,X0Oq66zq6D,2016,GK,72500.0,72500.0,2016-05-15,False,False,False
9z5kaZePQA,X0Oq66zq6D,2016,GK,72500.0,72500.0,2016-09-15,False,False,False
9z5kaZePQA,kRQand1MKZ,2017,GK,80000.0,80000.0,2017-04-15,False,False,False
9z5kaZePQA,kRQand1MKZ,2017,GK,80000.0,80000.0,2017-09-15,False,False,False
9z5kaZePQA,X0Oq66zq6D,2018,GK,67500.0,67500.0,2018-05-01,False,False,False
9z5kaZePQA,X0Oq66zq6D,2018,GK,67500.0,67500.0,2018-09-15,False,False,False
9z5kaZEYQA,jYQJ19EqGR,2013,M,46500.0,46500.0,2013-05-01,False,False,False
9z5kaZEYQA,jYQJ19EqGR,2013,M,46500.0,46500.0,2013-08-01,False,False,False
9z5kaZEYQA,jYQJ19EqGR,2013,M,46500.0,46500.0,2013-09-15,False,False,False
9z5kaZEYQA,EKXMeX3Q64,2014,M,48825.0,48825.0,2014-04-01,False,False,False
9z5kaZEYQA,EKXMeX3Q64,2014,M,48825.0,48825.0,2014-09-15,False,False,False
9z5kaZNPQA,kRQabn8MKZ,2017,M,65004.0,65004.0,2017-04-15,False,False,False
9z5kaZNPQA,kRQabn8MKZ,2017,M,65004.0,65004.0,2017-09-15,False,False,False
9z5kb3yPMA,lgpMOvnQzy,2021,M,300000.0,331125.0,2021-04-15,False,False,False
9z5kb3yPMA,lgpMOvnQzy,2021,M,300000.0,331125.0,2021-09-30,False,False,False
9z5kb3yPMA,lgpMOvnQzy,2022,M,300000.0,331125.0,2022-04-15,False,False,False
9z5kb3yPMA,lgpMOvnQzy,2022,M,300000.0,331125.0,2022-09-02,False,False,False
9z5kb3yPMA,lgpMOvnQzy,2023,F,350000.0,381125.0,2023-04-30,False,False,False
9z5kb3yPMA,lgpMOvnQzy,2023,M,350000.0,381125.0,2023-09-15,False,False,False
9z5kb3yPMA,lgpMOvnQzy,2024,F,350000.0,381125.0,2024-04-25,False,False,False
9z5kb3yPMA,lgpMOvnQzy,2024,F,350000.0,381125.0,2024-09-13,False,False,False
9z5kb9DaMA,YgOMngl5wN,2023,D,67360.0,67360.0,2023-04-30,False,False,False
9z5kb9DaMA,YgOMngl5wN,2023,D,67360.0,67360.0,2023-09-15,False,False,False
9z5kb9JgMA,zeQZkL1MKw,2021,M,63547.0,63547.0,2021-04-15,False,False,False
9z5kb9JgMA,zeQZkL1MKw,2021,M,63547.0,63547.0,2021-09-30,False,False,False
9z5kbABgMA,YgOMngl5wN,2020,D,63547.0,63547.0,2020-12-01,False,False,False
9z5kbd6bMA,X0Oq66zq6D,2018,D,90000.0,91125.0,2018-09-15,False,False,False
9z5kbd6bMA,,2019,D,120000.0,121125.0,2019-06-01,False,False,False
9z5kbd6bMA,,2019,D,120000.0,121125.0,2019-09-13,False,False,False
9z5kbdvPMA,YgOMngl5wN,2023,F,335000.0,384250.0,2023-04-30,False,False,False
9z5kbdvPMA,YgOMngl5wN,2023,M,335000.0,384250.0,2023-09-15,False,False,False
9z5kbVWeMA,eVq3ya6MWO,2019,GK,56250.0,56250.0,2019-06-01,False,False,False
9z5kbVWeMA,eVq3ya6MWO,2019,GK,56250.0,56250.0,2019-09-13,False,False,False
9z5kbVWeMA,eVq3ya6MWO,2020,GK,63547.0,63547.0,2020-12-01,False,False,False
9z5kbwEdMA,9z5k7Yg5A3,2023,F,67360.0,81476.0,2023-04-30,False,False,False
9z5kbwEdMA,9z5k7Yg5A3,2023,F,67360.0,81476.0,2023-09-15,False,False,False
9z5kbwEdMA,9z5k7Yg5A3,2024,F,71401.0,85517.0,2024-04-25,False,False,False
9z5kbwEdMA,9z5k7Yg5A3,2024,F,71401.0,85517.0,2024-09-13,False,False,False
9z5kDYaqA3,lgpMOvnQzy,2019,M,654546.0,752364.0,2019-06-01,False,False,False
9z5kDYaqA3,lgpMOvnQzy,2019,M,654545.5,752363.7,2019-09-13,False,False,False
9z5kGga5A3,X0Oq66zq6D,2013,GK,120000.0,153000.0,2013-05-01,False,False,False
9z5kGga5A3,X0Oq66zq6D,2013,GK,120000.0,153000.0,2013-08-01,False,False,False
9z5kGga5A3,X0Oq66zq6D,2013,GK,120000.0,153000.0,2013-09-15,False,False,False
9z5kGga5A3,X0Oq66zq6D,2014,GK,250000.0,253000.0,2014-04-01,False,False,False
9z5kGga5A3,X0Oq66zq6D,2014,GK,250000.0,253000.0,2014-09-15,False,False,False
9z5kGga5A3,X0Oq66zq6D,2015,GK,250000.0,253000.0,2015-07-15,False,False,False
9z5kGga5A3,X0Oq66zq6D,2015,GK,250000.0,253000.0,2015-09-15,False,False,False
9z5kGga5A3,X0Oq66zq6D,2016,GK,250000.0,253000.0,2016-05-15,False,False,False
9z5kGga5A3,X0Oq66zq6D,2016,GK,250000.0,253000.0,2016-09-15,False,False,False
9z5kGga5A3,Vj58weDM8n,2017,GK,220008.0,220008.0,2017-04-15,False,False,False
9z5kGga5A3,Vj58weDM8n,2017,GK,220008.0,220008.0,2017-09-15,False,False,False
9z5kGga5A3,Vj58weDM8n,2018,GK,250008.0,250008.0,2018-05-01,False,False,False
9z5kGga5A3,Vj58weDM8n,2018,GK,250008.0,250008.0,2018-09-15,False,False,False
9z5kGga5A3,Vj58weDM8n,2019,GK,400000.0,400000.0,2019-06-01,False,False,False
9z5kGga5A3,Vj58weDM8n,2019,GK,399999.97,399999.97,2019-09-13,False,False,False
9z5kGga5A3,Vj58weDM8n,2020,GK,465000.0,465000.0,2020-12-01,False,False,False
9z5kGga5A3,Vj58weDM8n,2021,GK,510000.0,510000.0,2021-04-15,False,False,False
9z5kGga5A3,Vj58weDM8n,2021,GK,510000.0,510000.0,2021-09-30,False,False,False
9z5kGga5A3,Vj58weDM8n,2022,GK,550000.0,550000.0,2022-04-15,False,False,False
9z5kGga5A3,Vj58weDM8n,2022,GK,550000.0,550000.0,2022-09-02,False,False,False
9z5kGga5A3,kRQabn8MKZ,2023,GK,405751.0,683013.0,2023-04-30,False,False,False
9z5kGga5A3,kRQabn8MKZ,2023,GK,405751.0,683013.0,2023-09-15,False,False,False
9z5kGga5A3,kRQabn8MKZ,2024,GK,426039.0,703301.0,2024-04-25,False,False,False
